osm_id,name,road_ref,road_class,max_speed,city,geog
"[1377798554, 26338293]",Hodonínská,,residential,30,Brno,010200000007000000C4054598479F30404087F9F20297484076204663489F3040EE0AD869FF9648407F1BBD75599F3040FC315294F09648404E7743BF5B9F30407C5171D2EA9648402F2A4E5A5D9F304092335E04D7964840EDBEBE315F9F30406E934039C0964840A53AD33A609F3040ECB1E375B3964840
396708265,Tuháčkova,,residential,30,Brno,010200000002000000A53AD33A609F3040ECB1E375B3964840292BE164769F304039D961A7B3964840
26338283,Tuháčkova,,residential,,Brno,010200000004000000A53AD33A609F3040ECB1E375B3964840B0CD21043F9F3040C2A8FF07B39648404ED8D9EB389F3040CEB2DDF3B296484093B76D29319F304075AF93FAB2964840
36903964,Černovické nábřeží,,residential,50,Brno,0102000000030000007FC39F3C87A13040C7DD7B139E9648405087BAB486A1304003160A229C964840D956581586A13040280CCA349A964840
"[462186531, 462186534]",Černovická,641,secondary,60,Brno,0102000000080000007FC39F3C87A13040C7DD7B139E96484027AC4324F9A03040F38BB73AA59648405A73918CE6A03040FED71423A69648405E126745D4A0304063F9A9E0A696484023F77475C7A030403F373465A79648406829B407B5A03040F299EC9FA796484053B4CDE8A2A030408C5EB296A7964840814E52AA8EA030409F115B30A7964840
"[462186532, 314529413, 8317648, 779917041, 779845589, 326061846, 346468981]","['Černovické nábřeží', 'Masná']",,residential,50,Brno,01020000002C0000007FC39F3C87A13040C7DD7B139E964840677B99CD88A130404820B990A29648405F0E16A98BA13040444A58C0A9964840AC1BEF8E8CA130407F2EBF78AB964840179E978A8DA13040668A94C1AC964840DBC765378EA1304095ACD4FDAD96484057B5FF5C8FA1304050018B57B496484051B010678FA1304078A2DA96B7964840FEF96CD38EA13040350301D7BA9648401D4762388DA130403FE7C990BE96484050A912656FA130405E8C37E8019748405A8A9A9E66A13040063FBB8D179748403D49152065A1304011E73CBE18974840200890A163A13040290F666E19974840EB6A97DB62A130404CB7369E1997484051F4C0C760A1304040378F1E1A97484065C746205EA130401C47077F1A974840E230E24C5DA13040287FF78E1A9748408A952C825AA130407578639C1A9748408640892A57A1304046F4C6A41A974840ED5921F653A13040696E85B01A97484009EE51C94AA13040286552431B974840403B962D48A13040C81462E41B974840946D3BC846A13040156AF2391C97484015EFB6C13FA130402C442C071F974840E4897B8736A13040CAE7CBC12297484083FCC79D2DA13040695D5958269748406943B40C27A13040EBED85B828974840263F3D111FA1304049A8CFC42A9748405FB8CE1A17A13040B410D3742C974840E30973710AA13040CA32C4B12E97484056A0713CFAA030403481221631974840D0978345EAA03040F81A82E332974840712DA40DD1A03040C7BEBF9C349748408BCB4CC4B6A03040A3FC4921359748400CB7D7DD97A030401A75633035974840FDFE284586A03040CCBD761F369748407446EFAF79A03040313B302537974840628ACD226FA0304078FB62A5389748408F0DEE1868A0304053A97E4A3A974840AADD657561A03040760360973C97484072C3EFA65BA030408634CFB63F9748403EEAAF5758A030404367E3D2429748403F66B15E56A03040FAC21A1D46974840
314529414,Masná,,residential,50,Brno,01020000000B0000003F66B15E56A03040FAC21A1D469748405161116855A0304099C81693489748407B2876D954A03040DAC5D9194B974840ABAC12D154A03040D99A08765797484010BA3AB654A03040D7D0178C5B974840645C717154A030406B798AC168974840226DE34F54A03040B5B63A4A6F9748402211BF0754A030400BD0B69A75974840B7A283E453A03040B70DA320789748403554D68052A0304072231BFE899748405F775F3A52A0304076A6D0798D974840
"[462186532, 314529413, 8317648, 779917041, 346468981, 326061846, 779845589]","['Černovické nábřeží', 'Masná']",,residential,50,Brno,01020000002C0000003F66B15E56A03040FAC21A1D469748403EEAAF5758A030404367E3D24297484072C3EFA65BA030408634CFB63F974840AADD657561A03040760360973C9748408F0DEE1868A0304053A97E4A3A974840628ACD226FA0304078FB62A5389748407446EFAF79A03040313B302537974840FDFE284586A03040CCBD761F369748400CB7D7DD97A030401A756330359748408BCB4CC4B6A03040A3FC492135974840712DA40DD1A03040C7BEBF9C34974840D0978345EAA03040F81A82E33297484056A0713CFAA030403481221631974840E30973710AA13040CA32C4B12E9748405FB8CE1A17A13040B410D3742C974840263F3D111FA1304049A8CFC42A9748406943B40C27A13040EBED85B82897484083FCC79D2DA13040695D595826974840E4897B8736A13040CAE7CBC12297484015EFB6C13FA130402C442C071F974840946D3BC846A13040156AF2391C974840403B962D48A13040C81462E41B97484009EE51C94AA13040286552431B974840ED5921F653A13040696E85B01A9748408640892A57A1304046F4C6A41A9748408A952C825AA130407578639C1A974840E230E24C5DA13040287FF78E1A97484065C746205EA130401C47077F1A97484051F4C0C760A1304040378F1E1A974840EB6A97DB62A130404CB7369E19974840200890A163A13040290F666E199748403D49152065A1304011E73CBE189748405A8A9A9E66A13040063FBB8D1797484050A912656FA130405E8C37E8019748401D4762388DA130403FE7C990BE964840FEF96CD38EA13040350301D7BA96484051B010678FA1304078A2DA96B796484057B5FF5C8FA1304050018B57B4964840DBC765378EA1304095ACD4FDAD964840179E978A8DA13040668A94C1AC964840AC1BEF8E8CA130407F2EBF78AB9648405F0E16A98BA13040444A58C0A9964840677B99CD88A130404820B990A29648407FC39F3C87A13040C7DD7B139E964840
"[376426411, 376426412, 1158541334, 227345816, 1177778042, 706383133]",Kalová,,residential,50,Brno,0102000000160000003F66B15E56A03040FAC21A1D469748408E3A3AAE46A0304025ECDB494497484062CE7D8340A03040D207269243974840818EFBFB31A03040BACB8F09429748409DA62AC82AA03040855CA9674197484035E03D5123A03040D9A2BBDA409748408639419B1CA0304056968D7340974840BFC63F7D15A03040F7031E1840974840D60DCAEA0CA0304050AB43C93F974840BD186FD003A03040C8C738903F9748402CFEA5FBEF9F3040ECE5D2533F974840632E0494E19F304057F8E92E3F974840656AB702AF9F30402D1D18E53E974840875FFB13A69F3040049E6AE33E974840F6FC7ACF929F3040A49531F43E9748406DC83F33889F3040C80FF0FF3E9748401739FA4E829F30404B92E7FA3E97484079EBFCDB659F304039831A193F974840FC98C57A599F30404B1C1E673F9748400766E0DB4F9F3040BCBD5AA43F9748406EB83423289F3040C1EA234B41974840866753BF1C9F3040E44A3D0B42974840
"[93555990, 33871815]",Komárovská,,residential,,Brno,010200000009000000E9EEDF617F9E3040A74FBC1468974840B4FE3B47899E304017E247EB5E9748403DEBBF73949E30401030044A549748406F2821FD9B9E3040C6F253C14D9748408C69A67B9D9E304009E819564C974840B5A09C0D9E9E30401B8755174B974840B5A09C0D9E9E3040B0D69AF7499748408003A4479D9E3040C93846B2479748407BC26DC89A9E3040A3B7D33142974840
93556008,Železniční,,residential,,Brno,010200000003000000E9EEDF617F9E3040A74FBC146897484041BAD8B4529E3040187B2FBE689748400E7679292B9E30402970575469974840
93555978,Komárovské nábřeží,,residential,,Brno,010200000002000000E8627891AE9E3040D7A8E221E7964840DA0F6734A89E3040E3FA777DE6964840
26338667,Konopná,,residential,,Brno,010200000003000000E8627891AE9E3040D7A8E221E796484027124C35B39E304066ED0099E79648406FC61FFB0F9F3040369776C5E7964840
93556008,Železniční,,residential,,Brno,0102000000030000000E7679292B9E3040297057546997484041BAD8B4529E3040187B2FBE68974840E9EEDF617F9E3040A74FBC1468974840
"[93555978, 65089115]",Komárovské nábřeží,,residential,,Brno,0102000000050000005809CCF9189E30402C4597DCCD964840467EFD101B9E3040AB0BD352D496484067A494C61E9E3040D9C57E60D89648409A609390A39E30409677D503E6964840DA0F6734A89E3040E3FA777DE6964840
64757386,U Vlečky,,residential,,Brno,01020000000500000000D8CA958B9E3040E89260600C97484062F4DC42579E30404A3DB08806974840381B86EA419E30401516815605974840EF84A80C2D9E3040B008597105974840D1E97937169E30408CD0196206974840
93555990,Komárovská,,residential,,Brno,01020000000300000000D8CA958B9E3040E89260600C9748401CB1BBE58F9E3040F6DCF8C907974840386B4B789D9E304009939856F9964840
93555990,Komárovská,,residential,,Brno,01020000000800000000D8CA958B9E3040E89260600C974840E4B622D6879E304092DE814B11974840EB54F99E919E304061EA9DC02A974840DD0A6135969E3040EA8E6A7D36974840BF052340979E3040BF79162939974840764DEDB1999E3040749BCB683F974840F9872D3D9A9E30408BA94FCD409748407BC26DC89A9E3040A3B7D33142974840
64757386,U Vlečky,,residential,,Brno,010200000005000000D1E97937169E30408CD0196206974840EF84A80C2D9E3040B008597105974840381B86EA419E3040151681560597484062F4DC42579E30404A3DB0880697484000D8CA958B9E3040E89260600C974840
28218839,Vodařská,,residential,,Brno,01020000001C000000513BB2A83E9E30408797F1006096484017CD14843C9E3040FD4B529962964840402FDCB9309E30401415600E719648400531D0B52F9E30407203F4B1719648400F26C5C7279E3040C46570EF7596484036B863A0219E30403ABEAC3F78964840619FA5D01E9E30404B0FF91D799648404CCBA3761A9E3040AAE3E7757A964840DAAA24B20F9E3040EAB298D87C964840976CE11EF09D30402E7590D783964840F1D93A38D89D30404990002489964840C330BB82C89D3040B853DF9E8C964840CF87C2C2A49D304084DF3C8B94964840048CD3B59B9D30403C832B4597964840CBF852D3899D30409E9218A99C9648401AF5B5D37B9D304072778CE1A0964840BD4E8F12609D3040BB0A293FA99648409FFB17AD489D3040E185634CB0964840E266A7D5469D304023FF27DAB09648406CB2463D449D3040811BCEA1B1964840F140AE1E419D30405DE38E92B296484063D4B5F63E9D304063A0C618B3964840C36C5DC53D9D3040BCFF345AB39648402E0FE37F3C9D3040695DFE9EB3964840D7732DB5399D3040986BD102B49648407FD877EA369D304056067A4DB4964840ADCE20F4229D30402C257090B59648400B35F91C0E9D30405BBD7960B6964840
"[28020577, 28020578, 133626147]",Kšírova,,residential,50,Brno,010200000006000000513BB2A83E9E30408797F100609648403BF4273B479E3040AB9BE67860964840F283A91C499E30404C93AD8960964840F1CEEB996F9E3040DA475D216296484046729E56769E3040EBB24E4B62964840721AA20A7F9E3040F113628962964840
"[133626147, 133626148]",Kšírova,,residential,50,Brno,01020000000B000000513BB2A83E9E30408797F1006096484088A647AEF69D3040D7EABCD75A964840C32B499EEB9D3040F046301F5A9648402041F163CC9D3040BB0B941458964840E461461DC29D304086CABF96579648401D644804999D3040EB7BC333579648409142FE3E889D30400A25DDE0559648409E3B6645799D3040DCACB0CF52964840500537AD6F9D304090076C184F964840ED7F80B56A9D30407AA3FBDE4B964840EEFB81BC689D3040819AB56F49964840
"[616239355, 616239356, 469931910, 344468367]",Dufkovo nábřeží,,residential,50,Brno,010200000007000000513BB2A83E9E30408797F100609648408C4D2B85409E30400C0CB4965D9648405F2FA8CA529E3040EE7085C146964840552FBFD3649E30404F7974232C9648409D233CEB649E304025CCB4FD2B96484001593E81669E30407A60B65329964840BAC0E5B1669E3040EB49AA0029964840
26338661,Svatopetrská,,residential,50,Brno,0102000000090000000CC85EEFFE9E3040DCB3531800974840371F3240FD9E304016AC27A902974840BBD573D2FB9E3040B655FFD60497484035C291F6F59E30408223DCBF0D9748405E94EA4CEB9E30406E81A90B1D9748408A5352CCE69E30408307BC8223974840136BA79CE59E3040FF7E8C1425974840B261F2ABDE9E304077BE9F1A2F974840C548E5DCDC9E30401CF79CAA31974840
26338662,Kšírova,,residential,50,Brno,01020000000300000073897EC8B69D304099107349D595484002BA2F67B69D3040CEDB7D33D69548408FD5F72BAE9D3040C1A09630E4954840
26338662,Kšírova,,residential,50,Brno,01020000000300000073897EC8B69D304099107349D5954840A03DF262BC9D304040B676ECB1954840141A2DACC09D3040578A2EB99B954840
135399869,K nábřeží,,residential,30,Brno,01020000000900000073897EC8B69D304099107349D595484058B9066CBD9D3040E08E26CDD5954840D184DCFB0A9E304054EF5F0FDC954840F74BD5873F9E30403A11B34DE0954840E294B9F9469E30409F0436E7E095484078978BF84E9E3040ECB5EA84E1954840FF69B466759E3040D3399A7EE495484032152C1F939E30408A5352CCE6954840507F07509D9E3040A17B7B7CE7954840
"[989037913, 28020577, 664836429]",Kšírova,,residential,50,Brno,010200000009000000721AA20A7F9E3040F11362896296484040BBE8D08E9E3040C866A26362964840D8ABD914D99E30401B7FA2B2619648400E78AA8DFB9E3040E6C704A1619648405DAED925059F3040B03E79B36196484097DD38CE129F30408CF2CCCB61964840EC600ECC1B9F304075B0FECF619648407D70E3BB399F304015A8C5E0619648402D7C7DAD4B9F30402D18A60062964840
"[28020577, 28020578, 133626147]",Kšírova,,residential,50,Brno,010200000006000000721AA20A7F9E3040F11362896296484046729E56769E3040EBB24E4B62964840F1CEEB996F9E3040DA475D2162964840F283A91C499E30404C93AD89609648403BF4273B479E3040AB9BE67860964840513BB2A83E9E30408797F10060964840
79650511,Jeneweinova,,residential,50,Brno,010200000003000000721AA20A7F9E3040F11362896296484085494CAB7C9E3040080841A2649648409C37A9C3659E30405DF0B3DB78964840
26338663,K Terminálu,,residential,,Brno,01020000000C000000191EFB592C9D3040ED22F197BB94484044FCC3961E9D3040C5950E31B994484091178854079D3040B5368DEDB59448400A455FE6E09C304082638511B19448409417F439D29C304023618495AF94484021A34D1FCB9C3040EEF19DF3AE9448406C3F19E3C39C3040483D9F5CAE94484006AD7603BB9C3040B3C57FCBAD944840F2BC0ADFB19C3040BF45274BAD944840C042E6CAA09C304031D3F6AFAC944840C87E164B919C30404EECA17DAC944840F574BF547D9C3040786B4F7FAC944840
26338663,K Terminálu,,residential,,Brno,010200000007000000191EFB592C9D3040ED22F197BB94484033F4F4B63E9D3040C23BAF67BE9448400285D5B37B9D3040CADFBDA3C6944840048761D1BE9D3040014AE8D3CF9448400CE47E2CE99D30401CEF8E8CD5944840E5773F13069E3040D8351081D9944840258B451D679E304055127E4EE6944840
26338695,Bednářova,,residential,,Brno,010200000004000000191EFB592C9D3040ED22F197BB944840C9DB5BDB259D30406EEF6481C0944840FBE769C0209D304078A51B17C49448402DE285BE059D30409E85F35FD6944840
26338663,K Terminálu,,residential,,Brno,010200000007000000258B451D679E304055127E4EE6944840E5773F13069E3040D8351081D99448400CE47E2CE99D30401CEF8E8CD5944840048761D1BE9D3040014AE8D3CF9448400285D5B37B9D3040CADFBDA3C694484033F4F4B63E9D3040C23BAF67BE944840191EFB592C9D3040ED22F197BB944840
171838213,Kšírova,15278,tertiary,50,Brno,01020000000A000000258B451D679E304055127E4EE694484001F4A0455B9E30402DA8B926EE94484030270DDA509E304094B65D0DF59448405D6276604A9E3040450DA661F89448401381EA1F449E30401AF8510DFB944840D380E618359E304094B99E8D01954840C2D9AD65329E3040589BB5CA029548406BE2D3522F9E304069D25C5D049548402140868E1D9E3040DBCA01710D95484006195CCE009E3040636996BA1A954840
"[45060632, 395352395, 171838213]",Kšírova,15278,tertiary,50,Brno,010200000018000000258B451D679E304055127E4EE6944840E6913F18789E304049EBB996DA9448405EB7ADD2829E3040ED5CBD2FD3944840501A6A14929E3040829D51A9C89448408AB0E1E9959E304053AF5B04C694484062ABBAFDA89E30404EC1D0D9B89448403C61D394AE9E304003EE79FEB494484024FA6B68B99E3040A893C72EAC944840B1A2AB19BE9E3040BDD41929A5944840083E61E4C09E30404E2BE0F9A0944840B1074955C99E3040C6580119959448408FFE976BD19E30403D86223889944840707D586FD49E3040B1112D1E83944840A0F60082DE9E3040ED37C9456B9448404B34ED07E19E30407933B44B6594484067214B30E69E3040F5E9C2595B944840BB5C69BEEF9E3040A186CA1A50944840ECD396DF0E9F304037E4FAD236944840B3124E66179F3040BE9877E62F94484001A5A146219F30409F42098E26944840311E4A592B9F3040F103A1061D944840B54D96FF359F3040352A70B20D94484095287B4B399F3040CA00AB7E00944840608B8285389F3040ADE4BE30F4934840
78084640,Severní,,residential,,Brno,010200000004000000D11D6915A29C30406D1D1CEC4D9548401AC231CB9E9C30407FD0C4854D9548402E0A16E2EC9B304007A2DDD7379548405FFBB8ECC69B3040455CA56032954840
521311920,Košuličova,,residential,50,Brno,010200000004000000D11D6915A29C30406D1D1CEC4D954840D705723F969C30401C85DA256095484035199F138C9C304063AAAAE16C954840C0081A33899C3040DE77674870954840
521311920,Košuličova,,residential,50,Brno,010200000004000000D11D6915A29C30406D1D1CEC4D9548405F1AD01CA39C3040803221414C954840DF707A72A89C3040A283899A43954840AE5978A8B79C3040BFD2F9F02C954840
26338696,Záhumenice,,residential,,Brno,0102000000020000005599733ADA9C30402A204839F39448401751C9EF239D304032DEFBC0FA944840
26338695,Bednářova,,residential,,Brno,0102000000030000005599733ADA9C30402A204839F3944840EC223B25D69C3040AC96CF4DF6944840F72E9402C19C3040DFA0624106954840
26338695,Bednářova,,residential,,Brno,0102000000030000005599733ADA9C30402A204839F3944840296508B6009D3040919DB7B1D99448402DE285BE059D30409E85F35FD6944840
26338696,Záhumenice,,residential,,Brno,0102000000020000001751C9EF239D304032DEFBC0FA9448405599733ADA9C30402A204839F3944840
1284683813,Záhumenice,,residential,,Brno,0102000000020000001751C9EF239D304032DEFBC0FA944840DD216A47169D304038A4AC3A06954840
26338696,Záhumenice,,residential,,Brno,0102000000040000001751C9EF239D304032DEFBC0FA944840CAF4F00AE99D30407728AF3A179548403AD5B551F89D3040E148FB7A1995484006195CCE009E3040636996BA1A954840
23615062,Sokolova,,tertiary,50,Brno,01020000000300000082042049A49C30401F4EBBF31F9548404FC4C7CCAA9C3040E37789A0209548404B051555BF9C304071885D8022954840
23615062,Sokolova,,tertiary,50,Brno,01020000000300000082042049A49C30401F4EBBF31F9548405C4299A14C9C30400CD4186316954840F35BCF6B479C3040A7E095C915954840
26338695,Bednářova,,residential,,Brno,01020000000500000082042049A49C30401F4EBBF31F954840B168DF81A69C30404A1B58D81D95484015BBC7E3B39C30406831C22511954840338CBB41B49C3040EB5795D810954840F72E9402C19C3040DFA0624106954840
26338695,Bednářova,,residential,,Brno,010200000005000000F72E9402C19C3040DFA0624106954840338CBB41B49C3040EB5795D81095484015BBC7E3B39C30406831C22511954840B168DF81A69C30404A1B58D81D95484082042049A49C30401F4EBBF31F954840
26338695,Bednářova,,residential,,Brno,010200000003000000F72E9402C19C3040DFA0624106954840EC223B25D69C3040AC96CF4DF69448405599733ADA9C30402A204839F3944840
"[1215034789, 48163439]",Bednářova,,residential,,Brno,010200000004000000F72E9402C19C3040DFA062410695484053020759BB9C3040A45A9FCD05954840ED212B099A9C30408DAE77240395484095698F728B9C30401DCBBBEA01954840
52518807,Pražákova,,residential,,Brno,01020000000A000000105432A59A9A3040B39EB536E895484054CB31B4959A304079083E61E495484016ACCCEF8F9A3040E18332E8DF954840694E03AB8F9A30404C3A257BDF9548409098EA138A9A3040C832B385D69548408E137019819A3040CFDE7426C8954840159ADA087A9A304035CFB63FBC95484065D30094759A304015CF34BCB4954840AF714749599A304039F878D78F954840FE1AFFF4559A30403BC269C18B954840
52518807,Pražákova,,residential,,Brno,0102000000030000003C1D7EED4F9A30403288B432869548409989D816549A3040A8DAB80F8A954840FE1AFFF4559A30403BC269C18B954840
52518808,Pražákova,,residential,,Brno,0102000000040000003C1D7EED4F9A30403288B432869548407FAA65C6369A3040F156A71485954840A9763C1C139A3040D67DB6C480954840FB1B599EAC993040DEF9EA4F87954840
56129857,Pražákova,,residential,,Brno,01020000000D0000003C1D7EED4F9A30403288B432869548409AFC602A479A304039E686F079954840A3586E69359A30400AD2318C6095484025B20FB22C9A30401DCA501553954840CB83F414399A3040F8C7D68E3D954840D50EDA06499A3040951CC1D721954840D9BFA1A64C9A3040516E36B11B9548400EC237A8589A3040FC57B153079548407810960C5B9A3040C231CB9E049548408170AA5A779A30407FD9E2BFE5944840C518FD0D7F9A3040FAA35EA6DC944840CA3159DC7F9A30404947DEDEDA944840778F2221809A3040AF88505BD9944840
52518808,Pražákova,,residential,,Brno,010200000004000000FB1B599EAC993040DEF9EA4F87954840A9763C1C139A3040D67DB6C4809548407FAA65C6369A3040F156A714859548403C1D7EED4F9A30403288B43286954840
26338678,Strážní,,residential,50,Brno,010200000006000000B1F84D61A5983040508479347A964840936C1A80B2983040C1AFECDD7A9648409EB64604E398304067BAD7497D964840CF89986D02993040E331A8DB7E96484005D4E5DE0D9930405A34F8567F96484043E0EDE64E9930403A85A63682964840
"[240703396, 240703398, 112711339, 4532016, 567721271, 567721275]",Vídeňská,,secondary,50,Brno,01020000000A000000B1F84D61A5983040508479347A964840E4DC81959E98304067AFE36487964840F83F76CD9A9830404CC5C6BC8E9648406BEAE1708B98304001214894AC96484009652B79869830403210BA3AB696484015472FB484983040E89903A9B9964840A60A4625759830400FC5D3E1D7964840893952C774983040382ADC97D89648409CF86A4771983040B8C205EADE964840E6D07D946C9830409BB80B83E8964840
"[240703400, 464565611, 240703399]",Vídeňská,,secondary,50,Brno,01020000000C000000B1F84D61A5983040508479347A964840FDE54988A8983040B3D2A41474964840BA3203F0AA9830400EE896676F9648409A35C2ECAF98304079BDEAB7659648405C7BFA63B5983040EF88AF1B5B96484011137937BB9830409654127E4E964840EEFD5767C6983040E988320A389648407094BC3AC79830406D11627836964840D2414DE3CD983040AFA18AD12996484054B8D4F7D09830404C022F8E259648402EFE5B6ED5983040D2263DC21F9648409BB5CA02DC983040B9E92A3817964840
"[37383240, 30798844]","['Vsetínská', 'Renneská třída']",,residential,30,Brno,01020000000E0000002832CE3A3E993040AC8A15DADE9648404A27124C35993040CF2CAE96E09648404093B3661A99304072593B40E6964840EE1E454200993040705B00BFEB964840AFCB95E6FB98304057410C74ED9648403C0DBD6A0A993040234333F4F49648404E95946016993040A3AD4A22FB9648402C30BF2E1E99304054EAED2AFF964840BEA9A33E24993040C9E0CDBF029748403D3C951D2C993040FCCD7AE7069748407EE36BCF2C99304085DF97440797484060D339F5379930405EF1D4230D9748406E4E2503409930404513286211974840A1366046679930402840B91226974840
"[655589728, 37383241]",Vsetínská,,residential,30,Brno,0102000000050000002832CE3A3E993040AC8A15DADE964840404F030649993040BFE7D19EDC9648408623A35E4B9930400936AE7FD79648405B9885764E99304030CE84CBCF964840CB8FAE8850993040AF71A202CC964840
51276211,Polní,,residential,30,Brno,010200000002000000D878550CFC993040BA217CDE4397484006BD3786009A3040DF7998AC40974840
26338679,Dvorského,,residential,30,Brno,010200000008000000D878550CFC993040BA217CDE43974840CF0A56E6F7993040131159FF4297484083ADC89EF3993040D9FEDF2241974840D1D10550E7993040CA7DBCA13A974840CE62731FCA9930402C8F24F72A9748404E93BEB5B8993040E3B9089D219748400D17B9A7AB993040C371CFA91A974840FD135CACA89930405E3CCD1319974840
"[51276211, 1214483587]",Polní,,residential,30,Brno,010200000004000000D878550CFC993040BA217CDE43974840AACCDE63FA9930401E577E7445974840B18119F8F699304086DBEBEE4B974840FCE99A24F1993040B7D0950854974840
26338678,Strážní,,residential,50,Brno,01020000000700000043E0EDE64E9930403A85A63682964840D6743DD1759930401CF0F961849648402E6A9CF28D99304033D06BA2859648406FBBD05CA79930407F677BF4869648401A85C9F9079A30409B26C7F88B964840321015F4289A30405EC026C68D9648406517B1F4469A304093437A408F964840
26338678,Strážní,,residential,50,Brno,01020000000600000043E0EDE64E9930403A85A6368296484005D4E5DE0D9930405A34F8567F964840CF89986D02993040E331A8DB7E9648409EB64604E398304067BAD7497D964840936C1A80B2983040C1AFECDD7A964840B1F84D61A5983040508479347A964840
30798845,Vsetínská,,residential,,Brno,01020000000500000043E0EDE64E9930403A85A63682964840C8FEC3A74A9930401EDD088B8A964840D4D74EEF3D9930408F9E6C14A3964840423E8D203A99304073B44F6CAA964840D7A7774C38993040C53071F5AD964840
30798845,Vsetínská,,residential,,Brno,010200000005000000D7A7774C38993040C53071F5AD964840423E8D203A99304073B44F6CAA964840D4D74EEF3D9930408F9E6C14A3964840C8FEC3A74A9930401EDD088B8A96484043E0EDE64E9930403A85A63682964840
33808105,Vsetínská,,residential,30,Brno,010200000003000000D7A7774C38993040C53071F5AD964840E21DE0490B993040AE563728AB964840B24813EF0099304091291F82AA964840
"[1214484980, 60930511]",Vsetínská,,residential,30,Brno,01020000000B000000D7A7774C38993040C53071F5AD964840EF99DB734F993040EE7BD45FAF9648405D3DDD2F55993040F96B0D00B096484003BE912F579930401D700278B0964840BB4D131159993040A5DD431DB1964840667792BE5A99304040E48810B2964840668BFF965B9930400A6F6AFBB2964840E90DF7915B9930408C33E1F2B39648409C001EAC5A9930409DF4BEF1B5964840C2BA96355699304003C9E0CDBF964840CB8FAE8850993040AF71A202CC964840
17439316,Vojtova,,residential,30,Brno,010200000004000000255987A3AB9830406D718DCF6497484059C8B7D2C6983040A2C6CE25669748401C9CE337E0983040B9A640666797484025A1E35938993040E7BC10BC6B974840
1180947459,Vojtova,,residential,30,Brno,010200000007000000255987A3AB9830406D718DCF649748402EC901BB9A9830403ED983FF63974840ECF2525678983040A4ECE357629748409D0FCF1264983040F8A8BF5E61974840583E26AD53983040AB9BE6786097484087719241499830408264F0E65F97484076960FF747983040F3A908DC5F974840
26338709,Havlenova,,residential,30,Brno,010200000003000000CE829A6BE2983040C105346CEF96484054D5BAC3DC983040C7832D76FB964840F77FC465CB983040AE92D96A20974840
"[1375819221, 40880966]",Renneská třída,,residential,30,Brno,010200000005000000CE829A6BE2983040C105346CEF964840BD7F3D70DF9830407A4501ECED9648402691D849D89830401D07B9E6E99648400F04125ECC983040F1E2B32BE3964840D68D7747C6983040529B38B9DF964840
"[431826257, 1290846300]",Renneská třída,,residential,30,Brno,01020000000B000000CE829A6BE2983040C105346CEF964840EE409DF2E8983040E5F5BB0BEF96484075745C8DEC9830408B4E965AEF964840C76647AAEF983040A3A4D12EF09648403DA6A43D14993040AB7F6B82039748403681D8881699304033A5F5B704974840A831C62C20993040425A63D009974840714FA104479930403291D26C1E9748400BFAC1AF479930407F28E2BE1F97484023B2593F479930406684B70721974840DF1D7464409930406F34362A26974840
51276211,Polní,,residential,30,Brno,01020000000200000006BD3786009A3040DF7998AC40974840D878550CFC993040BA217CDE43974840
51276211,Polní,,residential,30,Brno,01020000000400000006BD3786009A3040DF7998AC40974840CEFC6A0E109A30400DE60A4A2C974840C987EAF70E9A3040ED4960730E9748408C18D1D1059A30409E4143FF04974840
60205343,Heršpická,,residential,,Brno,01020000000500000006BD3786009A3040DF7998AC409748408A1B5CDF2C9A3040264003A040974840E3834314389A30406E066E9340974840B6CA5D95559A30409857097140974840829B7BFE6A9A3040BBA3B55840974840
60205343,Heršpická,,residential,,Brno,010200000005000000829B7BFE6A9A3040BBA3B55840974840B6CA5D95559A30409857097140974840E3834314389A30406E066E93409748408A1B5CDF2C9A3040264003A04097484006BD3786009A3040DF7998AC40974840
"[431826257, 1290846300]",Renneská třída,,residential,30,Brno,01020000000B000000DF1D7464409930406F34362A2697484023B2593F479930406684B707219748400BFAC1AF479930407F28E2BE1F974840714FA104479930403291D26C1E974840A831C62C20993040425A63D0099748403681D8881699304033A5F5B7049748403DA6A43D14993040AB7F6B8203974840C76647AAEF983040A3A4D12EF096484075745C8DEC9830408B4E965AEF964840EE409DF2E8983040E5F5BB0BEF964840CE829A6BE2983040C105346CEF964840
431826258,Renneská třída,,residential,30,Brno,010200000004000000DF1D7464409930406F34362A269748404838883144993040E55E6056289748408FA50F5D509930409A66704A2F974840CF4076285499304093B76D2931974840
17439316,Vojtova,,residential,30,Brno,01020000000400000025A1E35938993040E7BC10BC6B9748401C9CE337E0983040B9A640666797484059C8B7D2C6983040A2C6CE2566974840255987A3AB9830406D718DCF64974840
17439316,Vojtova,,residential,30,Brno,01020000000300000025A1E35938993040E7BC10BC6B9748405087BAB4869930409727C6E86F974840F8D2252DA6993040AE916E9571974840
26338724,Grmelova,,residential,30,Brno,01020000000500000025A1E35938993040E7BC10BC6B9748409BD145F9389930404727A6666A974840E926D64E399930405F8319AE69974840DF652BD43F9930403607639F5B9748402A7B01AC44993040123C743051974840
26338724,Grmelova,,residential,30,Brno,010200000004000000CF4076285499304093B76D2931974840063296445199304044087E0A36974840F3E505D84799304021A6E9584A9748402A7B01AC44993040123C743051974840
431826258,Renneská třída,,residential,30,Brno,010200000004000000CF4076285499304093B76D29319748408FA50F5D509930409A66704A2F9748404838883144993040E55E605628974840DF1D7464409930406F34362A26974840
