"id","external_ids","event_time","ingested_at","first_seen","last_seen","location_geog","city","street_name","road_number","road_type_code","accident_type","accident_subtype","cause_primary","cause_secondary","severity","fatalities_count","serious_injuries","minor_injuries","persons_involved","vehicles_involved","damage_czk","damage_category","weather_condition","road_surface","light_condition","road_condition","vehicle_types","alcohol_involved","drugs_involved","alcohol_level","quality_score","raw","segment_id"
49,"{""police_cr"": ""060225000042""}","2025-01-10 23:00:00+00","2026-03-22 14:59:40.883676+00","2026-03-22 14:59:40.883676+00","2026-03-23 15:41:49.664478+00","0101000020E61000003591E16D569730401BB3986D7E994840","Brno","bratří Čapků","","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,40000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""11"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""žádná z uvedených"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",15256
50,"{""police_cr"": ""060225000043""}","2025-01-14 14:38:00+00","2026-03-22 14:59:40.897993+00","2026-03-22 14:59:40.897993+00","2026-03-23 15:41:49.67498+00","0101000020E6100000879B31795CA43040D7DFA8D8739A4840","Brno","Svatoplukova","","street","srážka - s jedoucím nekolejovým vozidlem","boční","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,4,590000,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""13"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",19442
51,"{""police_cr"": ""060225000041""}","2025-01-12 23:00:00+00","2026-03-22 14:59:40.927059+00","2026-03-22 14:59:40.927059+00","2026-03-23 15:41:49.684329+00","0101000020E6100000B8DFB1ACA3903040F8DE7DC473954840","Brno",NULL,"","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,30000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""18"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",5515
60,"{""police_cr"": ""060225000040""}","2025-01-13 23:00:00+00","2026-03-22 14:59:41.05581+00","2026-03-22 14:59:41.05581+00","2026-03-23 15:41:49.902319+00","0101000020E61000004E3D6F0CEE9230403A85D914A5984840","Brno","Hlinky","","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,20000,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""18"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""dlažba"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",15526
65,"{""police_cr"": ""060225000127""}","2025-02-01 23:00:00+00","2026-03-22 14:59:41.11491+00","2026-03-22 14:59:41.11491+00","2026-03-23 15:41:50.040598+00","0101000020E6100000579F3597609F304071700B28BC9A4840","Brno","Jugoslávská","","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,10000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""12"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",13697
66,"{""police_cr"": ""060225000048""}","2025-01-12 23:00:00+00","2026-03-22 14:59:41.126651+00","2026-03-22 14:59:41.126651+00","2026-03-23 15:41:50.07439+00","0101000020E6100000EE836120AF9A3040499E148902974840","Brno",NULL,"","parking_rest","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","vyhýbání bez dostatečného bočního odstupu (vůle)","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,30000,NULL,"neztížené","povrch mokrý","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""18"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""žádná z uvedených"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",7428
68,"{""police_cr"": ""060225000050""}","2025-01-14 23:00:00+00","2026-03-22 14:59:41.147339+00","2026-03-22 14:59:41.147339+00","2026-03-23 15:41:50.115256+00","0101000020E6100000768A9D24C3993040FA958D8CC29B4840","Brno","Poděbradova","","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,50000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""14"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",14363
69,"{""police_cr"": ""060225000049""}","2025-01-15 12:05:00+00","2026-03-22 14:59:41.163204+00","2026-03-22 14:59:41.163204+00","2026-03-23 15:41:50.164165+00","0101000020E6100000A5C0A4136EA530407A7D5B6C8B9A4840","Brno",NULL,"","street","srážka - s jedoucím nekolejovým vozidlem","boční","jízda na ""červenou"" 3-barevného semaforu","řidičem - motorového vozidla","minor",0,0,2,NULL,2,140000,NULL,"neztížené","povrch mokrý","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka styková - tříramenná"", ""unit_code"": ""13"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""na kžižovatce - jedná-li se o křížení místních komunikací, účelových komunikací nebo jde o mezilehlou křižovatku (na sledovaném úseku ve sledovaných městech)"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""světelným signalizačním zařízením"", ""intersecting_road"": ""6"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - s následky na životě""}",19471
70,"{""police_cr"": ""060225000053""}","2025-01-16 05:20:00+00","2026-03-22 14:59:41.169436+00","2026-03-22 14:59:41.169436+00","2026-03-23 15:41:50.192766+00","0101000020E6100000F6E458EF949930402A5FA71B17944840","Brno","Vídeňská","","street","srážka - s jedoucím nekolejovým vozidlem","boční","jiný druh nesprávného způsobu jízdy","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,50000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""16"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""na odbočovacím, připojovacím pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",5910
71,"{""police_cr"": ""060225000054""}","2025-01-16 06:27:00+00","2026-03-22 14:59:41.180899+00","2026-03-22 14:59:41.180899+00","2026-03-23 15:41:50.236788+00","0101000020E610000017BF8F44C39A30400F344B5BD6984840","Brno",NULL,"","street","srážka - s jedoucím nekolejovým vozidlem","z boku","jiné nedání přednosti","řidičem - motorového vozidla","minor",0,0,1,NULL,2,100000,NULL,"neztížené","povrch mokrý","ve dne - zhoršená viditelnost (svítání, soumrak)","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""10"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - s následky na životě""}",16157
73,"{""police_cr"": ""060225000056""}","2025-01-15 23:00:00+00","2026-03-22 14:59:41.203627+00","2026-03-22 14:59:41.203627+00","2026-03-23 15:41:50.317121+00","0101000020E610000082DD95D2779F3040DD745C8E79984840","Brno","Křenová","","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,20000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""16"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",17187
74,"{""police_cr"": ""060225000055""}","2025-01-15 23:00:00+00","2026-03-22 14:59:41.21422+00","2026-03-22 14:59:41.21422+00","2026-03-23 15:41:50.387264+00","0101000020E61000004D6608C1F09E3040C652409115974840","Brno","Svatopetrská","","parking_rest","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,20000,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""16"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""žádná z uvedených"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""dlažba"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",6998
75,"{""police_cr"": ""060325000030""}","2025-01-15 13:50:00+00","2026-03-22 14:59:41.22812+00","2026-03-22 14:59:41.22812+00","2026-03-23 15:41:50.422203+00","0101000020E6100000B5DC725B8A84304090AD2E4162964840","Brno","Jihlavská","602","secondary","srážka - s pevnou překážkou","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","minor",0,0,1,NULL,1,21000,NULL,"neztížené","povrch mokrý","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","jiný (neuvedený) stav nebo závada komunikace",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""mimo obec"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""15"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""03"", ""obstacle_type"": ""odrazník, patník, - sloupek směrový, sloupek dopravní značky apod."", ""road_division"": ""dvoupruhová"", ""road_position"": ""na krajnici"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - s následky na životě""}",9219
79,"{""police_cr"": ""060225000057""}","2025-01-17 06:15:00+00","2026-03-22 14:59:41.270472+00","2026-03-22 14:59:41.270472+00","2026-03-23 15:41:50.532232+00","0101000020E61000003DCDCF8D8297304051489F59D09D4840","Brno","Božetěchova","","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,3,230000,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - zhoršená viditelnost (svítání, soumrak)","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""14"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",11610
80,"{""police_cr"": ""060225000162""}","2025-02-12 20:05:00+00","2026-03-22 14:59:41.285388+00","2026-03-22 14:59:41.285388+00","2026-03-23 15:41:50.559229+00","0101000020E6100000197998ED1790304011E56C8D359B4840","Brno","Kníničská","","street","jiný druh nehody","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,55000,NULL,"sněžení","souvislá sněhová vrstva, rozbředlý sníh","v noci - s veřejným osvětlením, zhoršená viditelnost vlivem povětrnostních podmínek (mlha, déšť, sněžení apod.)","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""11"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",14859
81,"{""police_cr"": ""060225000065""}","2025-01-18 17:18:00+00","2026-03-22 14:59:41.292697+00","2026-03-22 14:59:41.292697+00","2026-03-23 15:41:50.586155+00","0101000020E6100000A2B895A3FFA83040874B390F64984840","Brno","Bělohorská","","street","srážka - s chodcem","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","chodci na vyznačeném přechodu","řidičem - motorového vozidla","minor",0,0,1,NULL,1,15000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""13"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""přechod pro chodce"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - s následky na životě""}",18138
82,"{""police_cr"": ""060225000064""}","2025-01-18 13:45:00+00","2026-03-22 14:59:41.30356+00","2026-03-22 14:59:41.30356+00","2026-03-23 15:41:50.653349+00","0101000020E6100000BD27B5F495A03040B7C1C8254B954840","Brno",NULL,"","parking_rest","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,20000,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""16"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""žádná z uvedených"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",23350
83,"{""police_cr"": ""060225000058""}","2025-01-14 23:00:00+00","2026-03-22 14:59:41.314761+00","2026-03-22 14:59:41.314761+00","2026-03-23 15:41:50.685834+00","0101000020E61000000438531B71AD30405CABF6E16E904840","Brno",NULL,"","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,10000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""16"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",24903
84,"{""police_cr"": ""060225000063""}","2025-01-17 23:00:00+00","2026-03-22 14:59:41.326768+00","2026-03-22 14:59:41.326768+00","2026-03-23 15:41:50.743316+00","0101000020E6100000656436C09D9A304097943BF3AE9A4840","Brno","Štefánikova","","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,3,50000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,True,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""unit_code"": ""11"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na chodníku nebo ostrůvku"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou""}",13888
85,"{""police_cr"": ""060225000062""}","2025-01-17 20:55:00+00","2026-03-22 14:59:41.337841+00","2026-03-22 14:59:41.337841+00","2026-03-23 15:41:50.775823+00","0101000020E61000008ADD8511649A30400D67F68DEA9A4840","Brno","Štefánikova","","street","srážka - s chodcem","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","nezaviněná řidičem","chodcem","serious",0,1,0,NULL,1,70000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad",NULL,False,False,NULL,100,"{""year"": ""2025"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""přímý úsek"", ""unit_code"": ""14"", ""visibility"": ""dobré"", ""animal_type"": ""nejde o srážku se zvěří/zvířetem"", ""region_code"": ""06"", ""intersection"": ""mimo křižovatku"", ""district_code"": ""02"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na kolejích tramvaje"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - s následky na životě""}",13872
