"id","external_ids","event_time","ingested_at","first_seen","last_seen","location_geog","city","street_name","road_number","road_type_code","accident_type","accident_subtype","cause_primary","cause_secondary","severity","fatalities_count","serious_injuries","minor_injuries","persons_involved","vehicles_involved","damage_czk","damage_category","weather_condition","road_surface","light_condition","road_condition","vehicle_types","alcohol_involved","drugs_involved","alcohol_level","quality_score","raw","segment_id"
18468,"{""police_cr"": ""060206192268""}","2019-10-26 17:30:00+00","2026-04-09 00:01:15.797344+00","2026-04-09 00:01:15.797344+00","2026-04-09 00:01:15.797344+00","0101000020E61000001C3AAD59819030401BECF1084B964840","Brno","Jihlavská","","monitored_road","srážka - s chodcem","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","chodci na vyznačeném přechodu","řidičem - motorového vozidla","minor",0,0,1,NULL,1,0,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""nezjištěno, řidič ujel""}",False,False,NULL,100,"{""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""XX"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""přechod pro chodce"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""0""}",8206
18464,"{""police_cr"": ""060206192264""}","2019-10-26 16:10:00+00","2026-04-09 00:01:15.752723+00","2026-04-09 00:01:15.752723+00","2026-04-09 00:01:15.752723+00","0101000020E61000009B491138819030405F313B654B964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","z boku","při odbočování vlevo","řidičem - motorového vozidla","minor",0,0,1,NULL,2,1200,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - zhoršená viditelnost (svítání, soumrak)","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na kžižovatce - jedná-li se o křížení místních komunikací, účelových komunikací nebo jde o mezilehlou křižovatku (na sledovaném úseku ve sledovaných městech)"", ""vehicle_year"": ""13"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""MITSUBISHI"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""600"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8206
18720,"{""police_cr"": ""060206192520""}","2019-12-03 05:20:00+00","2026-04-09 00:01:18.755025+00","2026-04-09 00:01:18.755025+00","2026-04-09 00:01:18.755025+00","0101000020E61000002D5A163AC88E30408614BC8C3E964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","z boku","proti příkazu dopravní značky - DEJ PŘEDNOST","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,1700,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""křižovatka styková - tříramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na kžižovatce - jedná-li se o křížení místních komunikací, účelových komunikací nebo jde o mezilehlou křižovatku (na sledovaném úseku ve sledovaných městech)"", ""vehicle_year"": ""11"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""HYUNDAI"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""1100"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8734
18797,"{""police_cr"": ""060206192597""}","2019-12-12 15:45:00+00","2026-04-09 00:01:19.626144+00","2026-04-09 00:01:19.626144+00","2026-04-09 00:01:19.626144+00","0101000020E61000009D4B09A38F903040D40EDE6D49964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","čelní","při odbočování vlevo","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,2000,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""10"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""900"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8206
18829,"{""police_cr"": ""060206192629""}","2019-12-15 12:10:00+00","2026-04-09 00:01:19.980943+00","2026-04-09 00:01:19.980943+00","2026-04-09 00:01:19.980943+00","0101000020E61000003F1FE2A8F591304093FFFFCE44964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","boční","chyby při udání směru jízdy","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,900,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""18"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""FIAT"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""500"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8131
18870,"{""police_cr"": ""060206192670""}","2019-12-20 13:00:00+00","2026-04-09 00:01:20.621483+00","2026-04-09 00:01:20.621483+00","2026-04-09 00:01:20.621483+00","0101000020E6100000916A6D28089130400C5A698F49964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","z boku","proti příkazu dopravní značky - DEJ PŘEDNOST","řidičem - motorového vozidla","minor",0,0,1,NULL,2,3000,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""19"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""vícepruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromá organizace - (podnikatel, s.r.o., v.o.s., a.s., atd.)"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""1800"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8181
18879,"{""police_cr"": ""060206192679""}","2019-12-21 11:50:00+00","2026-04-09 00:01:20.826106+00","2026-04-09 00:01:20.826106+00","2026-04-09 00:01:20.826106+00","0101000020E61000003EE77D05669030406B29B5154A964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","z boku","při odbočování vlevo","řidičem - motorového vozidla","minor",0,0,1,NULL,2,1800,NULL,"neztížené","povrch mokrý","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""01"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""500"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8200
18912,"{""police_cr"": ""060206192712""}","2019-12-29 16:14:00+00","2026-04-09 00:01:21.341956+00","2026-04-09 00:01:21.341956+00","2026-04-09 00:01:21.341956+00","0101000020E61000005FE62A0FB2933040E126BDE537964840","Brno","Jihlavská","","monitored_road","srážka - s chodcem","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","fatal",1,0,0,NULL,1,350,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""06"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""BMW - motocykly"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""300"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8107
19068,"{""police_cr"": ""060306190398""}","2019-04-20 18:50:00+00","2026-04-09 00:01:23.487755+00","2026-04-09 00:01:23.487755+00","2026-04-09 00:01:23.487755+00","0101000020E6100000DAC5B84DE0813040B36E3C0E95964840","Brno","Jihlavská","602","secondary","srážka - s lesní zvěří","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","nezaviněná řidičem","lesní zvěří, domácím zvířectvem","property_damage",0,0,0,NULL,1,200,NULL,"neztížené","povrch suchý - neznečištěný","v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""mimo obec"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""18"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""SUZUKI"", ""driver_license"": ""s řidičským oprávněním skupiny - C"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""200"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",9262
19153,"{""police_cr"": ""060306190634""}","2019-06-13 16:15:00+00","2026-04-09 00:01:24.500643+00","2026-04-09 00:01:24.500643+00","2026-04-09 00:01:24.500643+00","0101000020E6100000707A84D58E813040CA08CCFA95964840","Troubsko","Jihlavská","602","secondary","srážka - s jedoucím nekolejovým vozidlem","zezadu","nedodržení bezpečné vzdálenosti za vozidlem","řidičem - motorového vozidla","minor",0,0,1,NULL,3,1200,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""00"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""SEAT"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""200"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""oslněn sluncem""}",9247
19266,"{""police_cr"": ""060306190943""}","2019-08-26 04:55:00+00","2026-04-09 00:01:26.009719+00","2026-04-09 00:01:26.009719+00","2026-04-09 00:01:26.009719+00","0101000020E6100000220E87F4F5833040F5250FC16E964840","Brno","Jihlavská","602","secondary","srážka - s jedoucím nekolejovým vozidlem","zezadu","nedodržení bezpečné vzdálenosti za vozidlem","řidičem - motorového vozidla","minor",0,0,1,NULL,4,750,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2019"", ""source"": ""police-cr"", ""locality"": ""mimo obec"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""15"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""FORD"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""100"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",9262
19744,"{""police_cr"": ""060206180057""}","2018-01-10 08:00:00+00","2026-04-09 00:01:36.335717+00","2026-04-09 00:01:36.335717+00","2026-04-09 00:01:36.335717+00","0101000020E6100000E1CF256CAE9530400F036D3729964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","čelní","při odbočování vlevo","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,1000,NULL,"déšť","povrch mokrý","ve dne - zhoršená viditelnost vlivem povětrnostních podmínek (mlha, sněžení, déšť apod.)","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2018"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""17"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělícím pásem"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""FORD"", ""driver_license"": ""nezjištěno - (např. u cizinců)"", ""specific_place"": ""přechod pro chodce"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""registrované mimo území ČR"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""800"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",7952
19890,"{""police_cr"": ""060206180203""}","2018-01-30 11:05:00+00","2026-04-09 00:01:38.156465+00","2026-04-09 00:01:38.156465+00","2026-04-09 00:01:38.156465+00","0101000020E6100000B39DEB69DA9030400D6DC7864B964840","Brno","Jihlavská","","street","srážka - s vozidlem zaparkovaným, odstaveným","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,50,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2018"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""11"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""parkoviště přiléhající ke komunikaci"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""0"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8207
20016,"{""police_cr"": ""060206180329""}","2018-02-21 13:10:00+00","2026-04-09 00:01:39.742446+00","2026-04-09 00:01:39.742446+00","2026-04-09 00:01:39.742446+00","0101000020E610000068DA576B09903040EEB0B9CA45964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","nedodržení bezpečné vzdálenosti za vozidlem","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,10,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""nákladní automobil s návěsem""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2018"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""14"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""na odbočovacím, připojovacím pruhu"", ""vehicle_brand"": ""DAF"", ""driver_license"": ""nezjištěno - (např. u cizinců)"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""registrované mimo území ČR"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""0"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8197
20054,"{""police_cr"": ""060206180367""}","2018-03-01 12:30:00+00","2026-04-09 00:01:40.219366+00","2026-04-09 00:01:40.219366+00","2026-04-09 00:01:40.219366+00","0101000020E610000064C15EB1D89530408160A6192C964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","zezadu","nedodržení bezpečné vzdálenosti za vozidlem","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,1800,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2018"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""04"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""vícepruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""FIAT"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""700"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",7953
20088,"{""police_cr"": ""060206180401""}","2018-03-06 18:20:00+00","2026-04-09 00:01:40.623925+00","2026-04-09 00:01:40.623925+00","2026-04-09 00:01:40.623925+00","0101000020E610000098474E8CB8933040121AA4FB30964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","nedodržení bezpečné vzdálenosti za vozidlem","řidičem - motorového vozidla","minor",0,0,1,NULL,2,500,NULL,"neztížené","povrch mokrý","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2018"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""09"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělícím pásem"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""400"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8107
